14	AASHE STARS	0.05113636363636364	0.028409090909090908	0.005681818181818182	0.005681818181818182	0.005681818181818182	0.11931818181818182	0.005681818181818182	0.05113636363636364	0.028409090909090908	0.005681818181818182	0.028409090909090908	0.005681818181818182	0.05113636363636364	0.005681818181818182	0.005681818181818182	0.005681818181818182	0.4602272727272727	0.005681818181818182	0.11931818181818182	0.005681818181818182
15	aboutPLACE	0.005434782608695652	0.02717391304347826	0.1793478260869565	0.005434782608695652	0.005434782608695652	0.005434782608695652	0.005434782608695652	0.005434782608695652	0.005434782608695652	0.005434782608695652	0.005434782608695652	0.005434782608695652	0.005434782608695652	0.04891304347826087	0.20108695652173914	0.005434782608695652	0.005434782608695652	0.1358695652173913	0.22282608695652173	0.11413043478260869
16	ABS ITT	0.005681818181818182	0.2556818181818182	0.005681818181818182	0.05113636363636364	0.005681818181818182	0.005681818181818182	0.07386363636363637	0.005681818181818182	0.005681818181818182	0.05113636363636364	0.005681818181818182	0.09659090909090909	0.005681818181818182	0.005681818181818182	0.005681818181818182	0.09659090909090909	0.005681818181818182	0.005681818181818182	0.30113636363636365	0.005681818181818182
17	ABTXT	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.14534883720930233	0.005813953488372093	0.1686046511627907	0.19186046511627908	0.005813953488372093	0.005813953488372093	0.3313953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.05232558139534884	0.005813953488372093	0.029069767441860465
18	Academic Benchmarks	0.004166666666666667	0.15416666666666667	0.004166666666666667	0.004166666666666667	0.30416666666666664	0.004166666666666667	0.020833333333333332	0.004166666666666667	0.004166666666666667	0.004166666666666667	0.020833333333333332	0.17083333333333334	0.004166666666666667	0.004166666666666667	0.004166666666666667	0.004166666666666667	0.0375	0.05416666666666667	0.1875	0.004166666666666667
19	Access Plans USA	0.002777777777777778	0.36944444444444446	0.013888888888888888	0.002777777777777778	0.09166666666666666	0.013888888888888888	0.002777777777777778	0.03611111111111111	0.058333333333333334	0.002777777777777778	0.013888888888888888	0.11388888888888889	0.002777777777777778	0.002777777777777778	0.11388888888888889	0.04722222222222222	0.002777777777777778	0.09166666666666666	0.002777777777777778	0.013888888888888888
20	Accurate Background	0.05921052631578947	0.03289473684210526	0.006578947368421052	0.006578947368421052	0.03289473684210526	0.40131578947368424	0.006578947368421052	0.006578947368421052	0.006578947368421052	0.006578947368421052	0.006578947368421052	0.006578947368421052	0.05921052631578947	0.006578947368421052	0.05921052631578947	0.006578947368421052	0.03289473684210526	0.006578947368421052	0.1118421052631579	0.13815789473684212
21	AccurateTax	0.10365853658536585	0.006097560975609756	0.03048780487804878	0.006097560975609756	0.03048780487804878	0.054878048780487805	0.006097560975609756	0.006097560975609756	0.10365853658536585	0.07926829268292683	0.006097560975609756	0.03048780487804878	0.006097560975609756	0.006097560975609756	0.20121951219512196	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.1524390243902439	0.1524390243902439
22	AccuZIP CASS	0.006944444444444444	0.034722222222222224	0.0625	0.006944444444444444	0.006944444444444444	0.2013888888888889	0.0625	0.006944444444444444	0.006944444444444444	0.22916666666666666	0.034722222222222224	0.006944444444444444	0.034722222222222224	0.006944444444444444	0.006944444444444444	0.006944444444444444	0.034722222222222224	0.22916666666666666	0.006944444444444444	0.006944444444444444
23	AccuZIP Direct Mail	0.005681818181818182	0.005681818181818182	0.005681818181818182	0.005681818181818182	0.005681818181818182	0.14204545454545456	0.005681818181818182	0.005681818181818182	0.05113636363636364	0.2784090909090909	0.028409090909090908	0.028409090909090908	0.005681818181818182	0.005681818181818182	0.05113636363636364	0.005681818181818182	0.005681818181818182	0.23295454545454544	0.028409090909090908	0.09659090909090909
24	AChecker	0.01893939393939394	0.07954545454545454	0.04924242424242424	0.07954545454545454	0.07954545454545454	0.4583333333333333	0.04924242424242424	0.003787878787878788	0.003787878787878788	0.003787878787878788	0.06439393939393939	0.003787878787878788	0.01893939393939394	0.003787878787878788	0.01893939393939394	0.01893939393939394	0.003787878787878788	0.003787878787878788	0.03409090909090909	0.003787878787878788
25	Acision Forge SMS	0.05416666666666667	0.004166666666666667	0.020833333333333332	0.004166666666666667	0.004166666666666667	0.004166666666666667	0.020833333333333332	0.15416666666666667	0.004166666666666667	0.3875	0.020833333333333332	0.020833333333333332	0.05416666666666667	0.004166666666666667	0.1875	0.004166666666666667	0.004166666666666667	0.0375	0.004166666666666667	0.004166666666666667
26	ACRCloud	0.009259259259259259	0.009259259259259259	0.009259259259259259	0.009259259259259259	0.046296296296296294	0.009259259259259259	0.19444444444444445	0.009259259259259259	0.009259259259259259	0.009259259259259259	0.08333333333333333	0.009259259259259259	0.009259259259259259	0.19444444444444445	0.3055555555555556	0.046296296296296294	0.009259259259259259	0.009259259259259259	0.009259259259259259	0.009259259259259259
27	ActionKit	0.020833333333333332	0.004166666666666667	0.004166666666666667	0.05416666666666667	0.004166666666666667	0.2875	0.0375	0.10416666666666667	0.004166666666666667	0.15416666666666667	0.004166666666666667	0.004166666666666667	0.004166666666666667	0.004166666666666667	0.004166666666666667	0.0375	0.17083333333333334	0.004166666666666667	0.0875	0.004166666666666667
28	Active Campaign	0.006944444444444444	0.006944444444444444	0.006944444444444444	0.006944444444444444	0.006944444444444444	0.006944444444444444	0.006944444444444444	0.006944444444444444	0.006944444444444444	0.006944444444444444	0.034722222222222224	0.006944444444444444	0.11805555555555555	0.006944444444444444	0.6736111111111112	0.006944444444444444	0.034722222222222224	0.006944444444444444	0.006944444444444444	0.034722222222222224
29	ActiveProspect LeadConduit	0.004464285714285714	0.004464285714285714	0.004464285714285714	0.04017857142857143	0.004464285714285714	0.004464285714285714	0.07589285714285714	0.022321428571428572	0.04017857142857143	0.004464285714285714	0.004464285714285714	0.004464285714285714	0.04017857142857143	0.004464285714285714	0.46875	0.004464285714285714	0.07589285714285714	0.12946428571428573	0.004464285714285714	0.05803571428571429
30	Acuity Appointment Scheduling	0.11141304347826086	0.035326086956521736	0.035326086956521736	0.01358695652173913	0.035326086956521736	0.38315217391304346	0.002717391304347826	0.057065217391304345	0.002717391304347826	0.12228260869565218	0.002717391304347826	0.002717391304347826	0.002717391304347826	0.002717391304347826	0.035326086956521736	0.14402173913043478	0.002717391304347826	0.002717391304347826	0.002717391304347826	0.002717391304347826
31	Ad-Juster	0.03125	0.00625	0.20625	0.00625	0.03125	0.00625	0.15625	0.00625	0.05625	0.03125	0.00625	0.00625	0.03125	0.03125	0.13125	0.03125	0.00625	0.05625	0.00625	0.15625
32	AddressFinder	0.005813953488372093	0.21511627906976744	0.37790697674418605	0.005813953488372093	0.005813953488372093	0.05232558139534884	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.12209302325581395	0.005813953488372093	0.0755813953488372	0.005813953488372093	0.005813953488372093	0.029069767441860465	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.05232558139534884
33	AddThis Services	0.006097560975609756	0.006097560975609756	0.12804878048780488	0.3475609756097561	0.07926829268292683	0.03048780487804878	0.03048780487804878	0.054878048780487805	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.10365853658536585	0.1524390243902439	0.006097560975609756	0.006097560975609756	0.006097560975609756
34	AddThis Sharing Button	0.0078125	0.0078125	0.0078125	0.4765625	0.0390625	0.0078125	0.1015625	0.0390625	0.0078125	0.0078125	0.0390625	0.0078125	0.0703125	0.0078125	0.0078125	0.0703125	0.0078125	0.0390625	0.0390625	0.0078125
35	Aden Forshaw's The Cat	0.00625	0.00625	0.08125	0.05625	0.00625	0.00625	0.00625	0.00625	0.00625	0.05625	0.13125	0.00625	0.53125	0.03125	0.00625	0.00625	0.00625	0.03125	0.00625	0.00625
36	Adform	0.0033783783783783786	0.0033783783783783786	0.0033783783783783786	0.09797297297297297	0.0033783783783783786	0.36824324324324326	0.0033783783783783786	0.0033783783783783786	0.0033783783783783786	0.07094594594594594	0.0033783783783783786	0.0033783783783783786	0.0033783783783783786	0.057432432432432436	0.3547297297297297	0.0033783783783783786	0.0033783783783783786	0.0033783783783783786	0.0033783783783783786	0.0033783783783783786
37	AdGear	0.036290322580645164	0.05241935483870968	0.004032258064516129	0.0846774193548387	0.036290322580645164	0.036290322580645164	0.004032258064516129	0.1814516129032258	0.004032258064516129	0.004032258064516129	0.020161290322580645	0.036290322580645164	0.004032258064516129	0.004032258064516129	0.40725806451612906	0.004032258064516129	0.004032258064516129	0.06854838709677419	0.004032258064516129	0.004032258064516129
38	Adigami Web Analytics	0.0035714285714285713	0.08928571428571429	0.0035714285714285713	0.21785714285714286	0.0035714285714285713	0.017857142857142856	0.0035714285714285713	0.03214285714285714	0.0035714285714285713	0.0035714285714285713	0.0035714285714285713	0.11785714285714285	0.13214285714285715	0.0035714285714285713	0.26071428571428573	0.0035714285714285713	0.04642857142857143	0.04642857142857143	0.0035714285714285713	0.0035714285714285713
39	AdJuggler	0.1875	0.08035714285714286	0.008928571428571428	0.008928571428571428	0.008928571428571428	0.008928571428571428	0.25892857142857145	0.008928571428571428	0.008928571428571428	0.008928571428571428	0.008928571428571428	0.044642857142857144	0.008928571428571428	0.008928571428571428	0.22321428571428573	0.008928571428571428	0.008928571428571428	0.08035714285714286	0.008928571428571428	0.008928571428571428
40	ADL 3D Repository (3DR)	0.006097560975609756	0.054878048780487805	0.006097560975609756	0.006097560975609756	0.29878048780487804	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.10365853658536585	0.054878048780487805	0.006097560975609756	0.3475609756097561	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.054878048780487805
41	Adlegant Article Analysis	0.005434782608695652	0.02717391304347826	0.005434782608695652	0.04891304347826087	0.005434782608695652	0.005434782608695652	0.005434782608695652	0.005434782608695652	0.005434782608695652	0.005434782608695652	0.483695652173913	0.11413043478260869	0.02717391304347826	0.005434782608695652	0.005434782608695652	0.005434782608695652	0.005434782608695652	0.1358695652173913	0.04891304347826087	0.04891304347826087
42	AdNail	0.013157894736842105	0.013157894736842105	0.013157894736842105	0.06578947368421052	0.013157894736842105	0.013157894736842105	0.11842105263157894	0.013157894736842105	0.013157894736842105	0.013157894736842105	0.013157894736842105	0.11842105263157894	0.06578947368421052	0.013157894736842105	0.06578947368421052	0.013157894736842105	0.013157894736842105	0.3815789473684211	0.013157894736842105	0.013157894736842105
43	Adobe Marketing Cloud	0.002840909090909091	0.048295454545454544	0.02556818181818182	0.014204545454545454	0.014204545454545454	0.002840909090909091	0.1278409090909091	0.02556818181818182	0.002840909090909091	0.002840909090909091	0.002840909090909091	0.002840909090909091	0.002840909090909091	0.002840909090909091	0.6619318181818182	0.036931818181818184	0.014204545454545454	0.002840909090909091	0.002840909090909091	0.002840909090909091
44	Adobe Project Adthenticate	0.004310344827586207	0.03879310344827586	0.004310344827586207	0.004310344827586207	0.004310344827586207	0.15948275862068967	0.004310344827586207	0.021551724137931036	0.004310344827586207	0.004310344827586207	0.03879310344827586	0.004310344827586207	0.021551724137931036	0.05603448275862069	0.2629310344827586	0.021551724137931036	0.004310344827586207	0.07327586206896551	0.17672413793103448	0.09051724137931035
45	ADP Marketplace	0.033783783783783786	0.08783783783783784	0.006756756756756757	0.006756756756756757	0.006756756756756757	0.006756756756756757	0.08783783783783784	0.3581081081081081	0.11486486486486487	0.006756756756756757	0.006756756756756757	0.006756756756756757	0.006756756756756757	0.033783783783783786	0.006756756756756757	0.060810810810810814	0.060810810810810814	0.060810810810810814	0.006756756756756757	0.033783783783783786
46	Adtile	0.007575757575757576	0.007575757575757576	0.007575757575757576	0.007575757575757576	0.007575757575757576	0.007575757575757576	0.007575757575757576	0.12878787878787878	0.03787878787878788	0.007575757575757576	0.007575757575757576	0.007575757575757576	0.007575757575757576	0.007575757575757576	0.2196969696969697	0.007575757575757576	0.007575757575757576	0.03787878787878788	0.007575757575757576	0.4621212121212121
47	AdvancedMD	0.13125	0.13125	0.00625	0.00625	0.08125	0.23125	0.00625	0.03125	0.05625	0.00625	0.00625	0.00625	0.00625	0.00625	0.00625	0.00625	0.00625	0.20625	0.00625	0.05625
48	Adyen	0.5560344827586207	0.021551724137931036	0.004310344827586207	0.004310344827586207	0.021551724137931036	0.1939655172413793	0.004310344827586207	0.004310344827586207	0.004310344827586207	0.004310344827586207	0.004310344827586207	0.03879310344827586	0.03879310344827586	0.004310344827586207	0.004310344827586207	0.004310344827586207	0.021551724137931036	0.05603448275862069	0.004310344827586207	0.004310344827586207
49	Adzerk	0.0038461538461538464	0.0038461538461538464	0.0038461538461538464	0.03461538461538462	0.0038461538461538464	0.05	0.0038461538461538464	0.019230769230769232	0.0038461538461538464	0.03461538461538462	0.019230769230769232	0.0038461538461538464	0.11153846153846154	0.0038461538461538464	0.18846153846153846	0.03461538461538462	0.05	0.019230769230769232	0.0038461538461538464	0.40384615384615385
50	AerisWeather	0.005555555555555556	0.005555555555555556	0.4722222222222222	0.005555555555555556	0.005555555555555556	0.005555555555555556	0.05	0.005555555555555556	0.005555555555555556	0.005555555555555556	0.05	0.005555555555555556	0.22777777777777777	0.005555555555555556	0.027777777777777776	0.07222222222222222	0.005555555555555556	0.005555555555555556	0.005555555555555556	0.027777777777777776
51	Affilae	0.17682926829268292	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.03048780487804878	0.006097560975609756	0.03048780487804878	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.10365853658536585	0.1524390243902439	0.006097560975609756	0.3719512195121951	0.03048780487804878	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.03048780487804878
52	Africa's Talking	0.0047169811320754715	0.0047169811320754715	0.02358490566037736	0.04245283018867924	0.0047169811320754715	0.0047169811320754715	0.04245283018867924	0.09905660377358491	0.0047169811320754715	0.5141509433962265	0.0047169811320754715	0.0047169811320754715	0.02358490566037736	0.0047169811320754715	0.17452830188679244	0.02358490566037736	0.0047169811320754715	0.0047169811320754715	0.0047169811320754715	0.0047169811320754715
53	Agendize Analytics	0.005681818181818182	0.005681818181818182	0.005681818181818182	0.005681818181818182	0.05113636363636364	0.11931818181818182	0.005681818181818182	0.005681818181818182	0.005681818181818182	0.11931818181818182	0.005681818181818182	0.005681818181818182	0.2784090909090909	0.05113636363636364	0.30113636363636365	0.005681818181818182	0.005681818181818182	0.005681818181818182	0.005681818181818182	0.005681818181818182
54	AgeTak	0.005555555555555556	0.005555555555555556	0.005555555555555556	0.005555555555555556	0.09444444444444444	0.005555555555555556	0.11666666666666667	0.07222222222222222	0.005555555555555556	0.005555555555555556	0.005555555555555556	0.09444444444444444	0.027777777777777776	0.005555555555555556	0.45	0.005555555555555556	0.07222222222222222	0.005555555555555556	0.005555555555555556	0.005555555555555556
55	AgileTask	0.005434782608695652	0.02717391304347826	0.005434782608695652	0.02717391304347826	0.005434782608695652	0.11413043478260869	0.005434782608695652	0.07065217391304347	0.005434782608695652	0.005434782608695652	0.07065217391304347	0.04891304347826087	0.1793478260869565	0.005434782608695652	0.005434782608695652	0.3532608695652174	0.04891304347826087	0.005434782608695652	0.005434782608695652	0.005434782608695652
56	AgriCharts getNews	0.04032258064516129	0.008064516129032258	0.008064516129032258	0.07258064516129033	0.008064516129032258	0.008064516129032258	0.008064516129032258	0.04032258064516129	0.008064516129032258	0.008064516129032258	0.008064516129032258	0.23387096774193547	0.008064516129032258	0.008064516129032258	0.04032258064516129	0.008064516129032258	0.008064516129032258	0.13709677419354838	0.33064516129032256	0.008064516129032258
57	AgriCharts getNewsCategories	0.052083333333333336	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.052083333333333336	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.010416666666666666	0.052083333333333336	0.010416666666666666	0.052083333333333336	0.010416666666666666	0.010416666666666666	0.052083333333333336	0.052083333333333336	0.4270833333333333	0.13541666666666666
58	AgriCharts getQuoteEod	0.060810810810810814	0.006756756756756757	0.033783783783783786	0.006756756756756757	0.006756756756756757	0.033783783783783786	0.033783783783783786	0.060810810810810814	0.11486486486486487	0.006756756756756757	0.006756756756756757	0.006756756756756757	0.006756756756756757	0.006756756756756757	0.006756756756756757	0.006756756756756757	0.006756756756756757	0.27702702702702703	0.25	0.060810810810810814
59	AgriCharts getUSDAGrainPrices	0.03676470588235294	0.007352941176470588	0.15441176470588236	0.007352941176470588	0.007352941176470588	0.007352941176470588	0.0661764705882353	0.03676470588235294	0.15441176470588236	0.007352941176470588	0.007352941176470588	0.007352941176470588	0.007352941176470588	0.007352941176470588	0.03676470588235294	0.007352941176470588	0.15441176470588236	0.09558823529411764	0.18382352941176472	0.007352941176470588
60	Ai Applied Sentiment Analysis	0.004901960784313725	0.004901960784313725	0.004901960784313725	0.024509803921568627	0.004901960784313725	0.004901960784313725	0.004901960784313725	0.04411764705882353	0.004901960784313725	0.004901960784313725	0.4362745098039216	0.004901960784313725	0.04411764705882353	0.004901960784313725	0.3382352941176471	0.004901960784313725	0.004901960784313725	0.004901960784313725	0.024509803921568627	0.024509803921568627
61	Ai Applied Text Extract	0.005208333333333333	0.005208333333333333	0.005208333333333333	0.005208333333333333	0.13020833333333334	0.005208333333333333	0.005208333333333333	0.005208333333333333	0.005208333333333333	0.026041666666666668	0.359375	0.046875	0.005208333333333333	0.005208333333333333	0.2552083333333333	0.06770833333333333	0.026041666666666668	0.026041666666666668	0.005208333333333333	0.005208333333333333
62	Aiaioo Labs VakText	0.005813953488372093	0.12209302325581395	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.19186046511627908	0.1686046511627907	0.005813953488372093	0.005813953488372093	0.0755813953488372	0.12209302325581395	0.005813953488372093	0.005813953488372093	0.21511627906976744	0.005813953488372093	0.029069767441860465
63	AidData	0.046875	0.005208333333333333	0.046875	0.005208333333333333	0.005208333333333333	0.005208333333333333	0.026041666666666668	0.13020833333333334	0.005208333333333333	0.005208333333333333	0.005208333333333333	0.046875	0.005208333333333333	0.005208333333333333	0.005208333333333333	0.026041666666666668	0.546875	0.026041666666666668	0.026041666666666668	0.026041666666666668
64	AILUN	0.007575757575757576	0.25	0.007575757575757576	0.007575757575757576	0.3106060606060606	0.007575757575757576	0.007575757575757576	0.007575757575757576	0.007575757575757576	0.12878787878787878	0.007575757575757576	0.007575757575757576	0.06818181818181818	0.007575757575757576	0.007575757575757576	0.007575757575757576	0.09848484848484848	0.007575757575757576	0.03787878787878788	0.007575757575757576
65	Airbrake	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.054878048780487805	0.006097560975609756	0.27439024390243905	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.07926829268292683	0.054878048780487805	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.054878048780487805	0.054878048780487805	0.3475609756097561
66	Alan Bush Music Trust Compositions	0.005319148936170213	0.005319148936170213	0.005319148936170213	0.005319148936170213	0.4308510638297872	0.005319148936170213	0.026595744680851064	0.026595744680851064	0.005319148936170213	0.005319148936170213	0.005319148936170213	0.13297872340425532	0.005319148936170213	0.19680851063829788	0.005319148936170213	0.005319148936170213	0.005319148936170213	0.026595744680851064	0.09042553191489362	0.005319148936170213
67	Alcatel-Lucent New Conversation	0.002403846153846154	0.002403846153846154	0.002403846153846154	0.002403846153846154	0.002403846153846154	0.12740384615384615	0.11778846153846154	0.3389423076923077	0.03125	0.18509615384615385	0.01201923076923077	0.002403846153846154	0.021634615384615384	0.021634615384615384	0.021634615384615384	0.021634615384615384	0.002403846153846154	0.002403846153846154	0.021634615384615384	0.06009615384615385
68	AlchemyAPI Face Detection and Recognition	0.005813953488372093	0.005813953488372093	0.1686046511627907	0.05232558139534884	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.47093023255813954	0.029069767441860465	0.19186046511627908	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093
69	AlchemyAPI Relation Extraction	0.0033333333333333335	0.0033333333333333335	0.0033333333333333335	0.12333333333333334	0.0033333333333333335	0.0033333333333333335	0.03	0.0033333333333333335	0.0033333333333333335	0.0033333333333333335	0.44333333333333336	0.0033333333333333335	0.09666666666666666	0.0033333333333333335	0.13666666666666666	0.016666666666666666	0.043333333333333335	0.056666666666666664	0.016666666666666666	0.0033333333333333335
70	AlertRocket	0.00510204081632653	0.00510204081632653	0.00510204081632653	0.14795918367346939	0.025510204081632654	0.00510204081632653	0.00510204081632653	0.025510204081632654	0.00510204081632653	0.3112244897959184	0.00510204081632653	0.00510204081632653	0.22959183673469388	0.00510204081632653	0.025510204081632654	0.00510204081632653	0.00510204081632653	0.00510204081632653	0.00510204081632653	0.1683673469387755
71	Allied Wallet	0.61	0.01	0.09	0.01	0.05	0.01	0.01	0.05	0.01	0.01	0.01	0.01	0.01	0.01	0.05	0.01	0.01	0.01	0.01	0.01
72	allmysms HTTP	0.006756756756756757	0.006756756756756757	0.16891891891891891	0.006756756756756757	0.08783783783783784	0.006756756756756757	0.11486486486486487	0.006756756756756757	0.006756756756756757	0.41216216216216217	0.006756756756756757	0.006756756756756757	0.006756756756756757	0.006756756756756757	0.006756756756756757	0.006756756756756757	0.006756756756756757	0.033783783783783786	0.006756756756756757	0.08783783783783784
73	AllRecharge	0.14215686274509803	0.004901960784313725	0.06372549019607843	0.04411764705882353	0.004901960784313725	0.004901960784313725	0.004901960784313725	0.004901960784313725	0.004901960784313725	0.39705882352941174	0.004901960784313725	0.004901960784313725	0.04411764705882353	0.024509803921568627	0.04411764705882353	0.004901960784313725	0.14215686274509803	0.04411764705882353	0.004901960784313725	0.004901960784313725
74	Altmetric	0.004629629629629629	0.06018518518518518	0.004629629629629629	0.22685185185185186	0.0787037037037037	0.023148148148148147	0.004629629629629629	0.11574074074074074	0.004629629629629629	0.023148148148148147	0.004629629629629629	0.30092592592592593	0.11574074074074074	0.004629629629629629	0.004629629629629629	0.004629629629629629	0.004629629629629629	0.004629629629629629	0.004629629629629629	0.004629629629629629
